datetime,tweet_text,clean_text_nlp,categories,is_noise,Market_Impact
2025-01-11 20:38:01+00:00,“LAWFARE IS DEAD”,LAWFARE IS DEAD,DOMESTIC_POLICY,0,-0.7734561263100015
2025-01-11 20:40:21+00:00,“DEMS LOST PATHETIC WITCH HUNT”,DEMS LOST PATHETIC WITCH HUNT,OTHER,1,-0.7734561263100015
2025-01-11 20:41:35+00:00,“VICTORY OVER LAWFARE”,VICTORY OVER LAWFARE,DOMESTIC_POLICY,0,-0.7734561263100015
2025-01-11 20:56:59+00:00,"I am pleased to announce that David Fotouhi will serve as the next Deputy Administrator of the Environmental Protection Agency.\n \nDavid worked at the EPA for the entirety of my First Term, concluding his service as EPA’s Acting General Counsel. He is currently a Partner at Gibson, Dunn, & Crutcher LLP. In our Second Term, David will work with our incredible EPA Administrator, Lee Zeldin, to advance pro Growth policies, unleash America’s Energy Dominance, and prioritize Clean Air, Clean Water, and Clean Soil for ALL Americans. David is a graduate of Vanderbilt University, and Harvard Law School. \n \nCongratulations David!","I am pleased to announce that David Fotouhi will serve as the next Deputy Administrator of the Environmental Protection Agency.n nDavid worked at the EPA for the entirety of my First Term, concluding his service as EPAs Acting General Counsel. He is currently a Partner at Gibson, Dunn,  Crutcher LLP. In our Second Term, David will work with our incredible EPA Administrator, Lee Zeldin, to advance pro Growth policies, unleash Americas Energy Dominance, and prioritize Clean Air, Clean Water, and Clean Soil for ALL Americans. David is a graduate of Vanderbilt University, and Harvard Law School. n nCongratulations David!",OTHER,1,-0.7734561263100015
2025-01-12 03:40:31+00:00,RT @realDonaldTrump “LAWFARE IS DEAD”,RT realDonaldTrump LAWFARE IS DEAD,DOMESTIC_POLICY,0,-0.7734561263100015
2025-01-12 03:40:34+00:00,RT @realDonaldTrump “VICTORY OVER LAWFARE”,RT realDonaldTrump VICTORY OVER LAWFARE,DOMESTIC_POLICY,0,-0.7734561263100015
2025-01-12 06:14:08+00:00,"Deranged Jack Smith was fired today by the DOJ. He is a disgrace to himself, his family, and his Country. After spending over $100,000,000 on the Witch Hunt against TRUMP, he left town empty handed!","Deranged Jack Smith was fired today by the DOJ. He is a disgrace to himself, his family, and his Country. After spending over 100,000,000 on the Witch Hunt against TRUMP, he left town empty handed!",OTHER,1,-0.7734561263100015
2025-01-12 06:24:57+00:00,"The fires are still raging in L.A. The incompetent pols have no idea how to put them out. Thousands of magnificent houses are gone, and many more will soon be lost. There is death all over the place. This is one of the worst catastrophes in the history of our Country. They just can’t put out the fires. What’s wrong with them?","The fires are still raging in L.A. The incompetent pols have no idea how to put them out. Thousands of magnificent houses are gone, and many more will soon be lost. There is death all over the place. This is one of the worst catastrophes in the history of our Country. They just cant put out the fires. Whats wrong with them?",DOMESTIC_POLICY,0,-0.7734561263100015
2025-01-12 12:43:55+00:00,"The Stench of Deranged Jack Smith and his thugs is GONE. They were sent packing after spending over $100,000,000, destroying the lives of many people and families, who will never be the same again. Deranged Jack accomplished nothing, except to show what complete losers my political opponents are!!!","The Stench of Deranged Jack Smith and his thugs is GONE. They were sent packing after spending over 100,000,000, destroying the lives of many people and families, who will never be the same again. Deranged Jack accomplished nothing, except to show what complete losers my political opponents are!!!",OTHER,1,-0.7734561263100015
2025-01-12 18:14:59+00:00,SAVE RUDY!!!,SAVE RUDY!!!,OTHER,1,-0.7734561263100015
2025-01-12 20:30:57+00:00,"Why would Deranged Jack Smith be allowed to issue a “report” on a complete and total Witch Hunt against me, strictly for political purposes, when he was thrown off the case and ultimately dismissed by the DOJ. Therefore, to put it nicely, he was illegitimately involved in this political persecution, and all of the hundreds of millions of dollars spent by our hapless government were, simply put, wasted! He has already filled thousands of rejected statements and documents against me, which were a “joke,” and the public just voted for me, in a landslide, to be their President!","Why would Deranged Jack Smith be allowed to issue a report on a complete and total Witch Hunt against me, strictly for political purposes, when he was thrown off the case and ultimately dismissed by the DOJ. Therefore, to put it nicely, he was illegitimately involved in this political persecution, and all of the hundreds of millions of dollars spent by our hapless government were, simply put, wasted! He has already filled thousands of rejected statements and documents against me, which were a joke, and the public just voted for me, in a landslide, to be their President!",ECONOMY,0,-0.7734561263100015
2025-01-13 16:35:15+00:00,"Andrew McKenna will not be invited to join the Trump Administration as Secretary of the Air Force, or anything else. That is Fake News put out by Politico!","Andrew McKenna will not be invited to join the Trump Administration as Secretary of the Air Force, or anything else. That is Fake News put out by Politico!",OTHER,1,0.2576812487597335
2025-01-14 04:10:09+00:00,"To Gavin Newscum: RELEASE THE WATER FROM UP NORTH. MILLIONS OF GALLONS A DAY. WHAT’S TAKING YOU SO LONG. SHOULD HAVE DONE IT EIGHT YEARS AGO, AND YOU WOULD HAVE HAD NO FIRE PROBLEMS TODAY. GROSS INCOMPETENCE!","To Gavin Newscum RELEASE THE WATER FROM UP NORTH. MILLIONS OF GALLONS A DAY. WHATS TAKING YOU SO LONG. SHOULD HAVE DONE IT EIGHT YEARS AGO, AND YOU WOULD HAVE HAD NO FIRE PROBLEMS TODAY. GROSS INCOMPETENCE!",OTHER,1,0.2768591064332693
2025-01-14 06:24:01+00:00,"How bad is Seth Meyers on NBC, a “network” run by a truly bad group of people - Remember, they also run MSDNC. I got stuck watching Marble Mouth Meyers the other night, the first time in months, and every time I watch this moron I feel an obligation to say how dumb and untalented he is, merely a slot filler for the Scum that runs Comcast. These guys should be paying a lot of money for the right to give these “in kind” contributions to the Radical Left Democrat Party. These are not shows or entertainment, they are simply political hits, 100% of the time, to me and the Republican Party. Comcast should pay a BIG price for this!","How bad is Seth Meyers on NBC, a network run by a truly bad group of people  Remember, they also run MSDNC. I got stuck watching Marble Mouth Meyers the other night, the first time in months, and every time I watch this moron I feel an obligation to say how dumb and untalented he is, merely a slot filler for the Scum that runs Comcast. These guys should be paying a lot of money for the right to give these in kind contributions to the Radical Left Democrat Party. These are not shows or entertainment, they are simply political hits, 100 of the time, to me and the Republican Party. Comcast should pay a BIG price for this!",ECONOMY,0,0.2768591064332693
2025-01-14 06:41:33+00:00,"Deranged Jack Smith was unable to successfully prosecute the Political Opponent of his “boss,” Crooked Joe Biden, so he ends up writing yet another “Report” based on information that the Unselect Committee of Political Hacks and Thugs ILLEGALLY DESTROYED AND DELETED, because it showed how totally innocent I was, and how completely guilty Nancy Pelosi, and others, were. Jack is a lamebrain prosecutor who was unable to get his case tried before the Election, which I won in a landslide. THE VOTERS HAVE SPOKEN!!!","Deranged Jack Smith was unable to successfully prosecute the Political Opponent of his boss, Crooked Joe Biden, so he ends up writing yet another Report based on information that the Unselect Committee of Political Hacks and Thugs ILLEGALLY DESTROYED AND DELETED, because it showed how totally innocent I was, and how completely guilty Nancy Pelosi, and others, were. Jack is a lamebrain prosecutor who was unable to get his case tried before the Election, which I won in a landslide. THE VOTERS HAVE SPOKEN!!!",ECONOMY,0,0.2768591064332693
2025-01-14 06:52:21+00:00,"To show you how desperate Deranged Jack Smith is, he released his Fake findings at 1:00 A.M. in the morning. Did he say that the Unselect Committee illegally destroyed and deleted all of the evidence.","To show you how desperate Deranged Jack Smith is, he released his Fake findings at 100 A.M. in the morning. Did he say that the Unselect Committee illegally destroyed and deleted all of the evidence.",OTHER,1,0.2768591064332693
2025-01-14 06:54:49+00:00,MAKE AMERICA GREAT AGAIN!,MAKE AMERICA GREAT AGAIN!,OTHER,1,0.2768591064332693
2025-01-14 12:17:35+00:00,"Pete Hegseth will make a GREAT Secretary of Defense. He has my Complete and Total support. Good luck today, Pete!","Pete Hegseth will make a GREAT Secretary of Defense. He has my Complete and Total support. Good luck today, Pete!",OTHER,1,0.2768591064332693
2025-01-14 12:23:26+00:00,"RELEASE THE WATER, NEWSOM. WHAT IS WRONG WITH YOU? DJT","RELEASE THE WATER, NEWSOM. WHAT IS WRONG WITH YOU? DJT",OTHER,1,0.2768591064332693
2025-01-14 16:28:28+00:00,"For far too long, we have relied on taxing our Great People using the Internal Revenue Service (IRS). Through soft and pathetically weak Trade agreements, the American Economy has delivered growth and prosperity to the World, while taxing ourselves. It is time for that to change. I am today announcing that I will create the EXTERNAL REVENUE SERVICE to collect our Tariffs, Duties, and all Revenue that come from Foreign sources. We will begin charging those that make money off of us with Trade, and they will start paying, FINALLY, their fair share. January 20, 2025, will be the birth date of the External Revenue Service. MAKE AMERICA GREAT AGAIN!","For far too long, we have relied on taxing our Great People using the Internal Revenue Service IRS. Through soft and pathetically weak Trade agreements, the American Economy has delivered growth and prosperity to the World, while taxing ourselves. It is time for that to change. I am today announcing that I will create the EXTERNAL REVENUE SERVICE to collect our Tariffs, Duties, and all Revenue that come from Foreign sources. We will begin charging those that make money off of us with Trade, and they will start paying, FINALLY, their fair share. January 20, 2025, will be the birth date of the External Revenue Service. MAKE AMERICA GREAT AGAIN!",OTHER,1,-0.1962632436709355
2025-01-14 16:46:00+00:00,"Thank you Ron, hopefully other Governors will follow!","Thank you Ron, hopefully other Governors will follow!",OTHER,1,0.3967516981233876
2025-01-15 04:39:26+00:00,"I am pleased to announce that Keith Sonderling will serve as the next United States Deputy Secretary of Labor. Keith will work with our great Nominee for Secretary of Labor, Lori Chavez-Deremer, to put our Country and Workers FIRST. Keith previously served as the Vice-Chairman of the Equal Employment Opportunity Commission, and the Acting Administrator of the Wage and Hour Division of the Department of Labor during my First Term. Keith graduated Magna Cum Laude from the University of Florida, and the Shepard School of Law at Nova Southeastern University.\n \nCongratulations Keith!","I am pleased to announce that Keith Sonderling will serve as the next United States Deputy Secretary of Labor. Keith will work with our great Nominee for Secretary of Labor, Lori ChavezDeremer, to put our Country and Workers FIRST. Keith previously served as the ViceChairman of the Equal Employment Opportunity Commission, and the Acting Administrator of the Wage and Hour Division of the Department of Labor during my First Term. Keith graduated Magna Cum Laude from the University of Florida, and the Shepard School of Law at Nova Southeastern University.n nCongratulations Keith!",OTHER,1,1.7417019539867518
2025-01-15 16:01:56+00:00,"Thank you, and congratulations, to the International Longshoremen's Association!","Thank you, and congratulations, to the International Longshoremens Association!",OTHER,1,0.016905440959891216
2025-01-15 16:03:57+00:00,"Windmills are an economic and environmental disaster. I don’t want even one built during my Administration. The thousands of dead and broken ones should be ripped down ASAP. Most expensive energy, only work with massive government subsidies, which we will no longer pay!","Windmills are an economic and environmental disaster. I dont want even one built during my Administration. The thousands of dead and broken ones should be ripped down ASAP. Most expensive energy, only work with massive government subsidies, which we will no longer pay!",OTHER,1,0.016905440959891216
2025-01-15 17:01:34+00:00,WE HAVE A DEAL FOR THE HOSTAGES IN THE MIDDLE EAST. THEY WILL BE RELEASED SHORTLY. THANK YOU!,WE HAVE A DEAL FOR THE HOSTAGES IN THE MIDDLE EAST. THEY WILL BE RELEASED SHORTLY. THANK YOU!,OTHER,1,0.19455007842097416
2025-01-15 17:24:05+00:00,"This EPIC ceasefire agreement could have only happened as a result of our Historic Victory in November, as it signaled to the entire World that my Administration would seek Peace and negotiate deals to ensure the safety of all Americans, and our Allies. I am thrilled American and Israeli hostages will be returning home to be reunited with their families and loved ones. \n \nWith this deal in place, my National Security team, through the efforts of Special Envoy to the Middle East, Steve Witkoff, will continue to work closely with Israel and our Allies to make sure Gaza NEVER again becomes a terrorist safe haven. We will continue promoting PEACE THROUGH STRENGTH throughout the region, as we build upon the momentum of this ceasefire to further expand the Historic Abraham Accords. This is only the beginning of great things to come for America, and indeed, the World!\n \nWe have achieved so much without even being in the White House. Just imagine all of the wonderful things that will happen when I return to the White House, and my Administration is fully confirmed, so they can secure more Victories for the United States!","This EPIC ceasefire agreement could have only happened as a result of our Historic Victory in November, as it signaled to the entire World that my Administration would seek Peace and negotiate deals to ensure the safety of all Americans, and our Allies. I am thrilled American and Israeli hostages will be returning home to be reunited with their families and loved ones. n nWith this deal in place, my National Security team, through the efforts of Special Envoy to the Middle East, Steve Witkoff, will continue to work closely with Israel and our Allies to make sure Gaza NEVER again becomes a terrorist safe haven. We will continue promoting PEACE THROUGH STRENGTH throughout the region, as we build upon the momentum of this ceasefire to further expand the Historic Abraham Accords. This is only the beginning of great things to come for America, and indeed, the World!n nWe have achieved so much without even being in the White House. Just imagine all of the wonderful things that will happen when I return to the White House, and my Administration is fully confirmed, so they can secure more Victories for the United States!","GEOPOLITICS,DOMESTIC_POLICY",0,0.19455007842097416
2025-01-15 18:45:10+00:00,"RT @realDonaldTrump Thank you, and congratulations, to the International Longshoremen's Association!","RT realDonaldTrump Thank you, and congratulations, to the International Longshoremens Association!",OTHER,1,0.09948185462085313
2025-01-16 01:04:45+00:00,"As of today, the incoming Trump Administration has hired over 1,000 people for The United States Government. They are outstanding in every way, and you will see the fruits of their labor over the coming years. We will MAKE AMERICA GREAT AGAIN, and it will happen very quickly! In order to save time, money, and effort, it would be helpful if you would not send, or recommend to us, people who worked with, or are endorsed by, Americans for No Prosperity (headed by Charles Koch), “Dumb as a Rock” John Bolton, “Birdbrain” Nikki Haley, Mike Pence, disloyal Warmongers Dick Cheney, and his Psycho daughter, Liz, Mitt Romney, Paul Ryan, General(?) Mark Milley, James Mattis, Mark Yesper, or any of the other people suffering from Trump Derangement Syndrome, more commonly known as TDS. Thank you for your attention to this matter!","As of today, the incoming Trump Administration has hired over 1,000 people for The United States Government. They are outstanding in every way, and you will see the fruits of their labor over the coming years. We will MAKE AMERICA GREAT AGAIN, and it will happen very quickly! In order to save time, money, and effort, it would be helpful if you would not send, or recommend to us, people who worked with, or are endorsed by, Americans for No Prosperity headed by Charles Koch, Dumb as a Rock John Bolton, Birdbrain Nikki Haley, Mike Pence, disloyal Warmongers Dick Cheney, and his Psycho daughter, Liz, Mitt Romney, Paul Ryan, General? Mark Milley, James Mattis, Mark Yesper, or any of the other people suffering from Trump Derangement Syndrome, more commonly known as TDS. Thank you for your attention to this matter!",OTHER,1,-0.08051047284843849
2025-01-16 16:11:56+00:00,"It is my honor to announce that Wells Griffith will be the next Under Secretary of Energy at the United States Department of Energy.\n \nDuring my First Term, Wells served as the Senior Advisor to the CEO of the U.S. International Development Finance Corporation, Senior Director for Energy and Environment on the National Security Council, as well as Acting Assistant Secretary for International Affairs at the Department of Energy.\n \nWells will now work with our highly respected Secretary of Energy Nominee, Chris Wright, to DRILL, BABY, DRILL, and unleash American Energy Dominance.\n \nCongratulations Wells!","It is my honor to announce that Wells Griffith will be the next Under Secretary of Energy at the United States Department of Energy.n nDuring my First Term, Wells served as the Senior Advisor to the CEO of the U.S. International Development Finance Corporation, Senior Director for Energy and Environment on the National Security Council, as well as Acting Assistant Secretary for International Affairs at the Department of Energy.n nWells will now work with our highly respected Secretary of Energy Nominee, Chris Wright, to DRILL, BABY, DRILL, and unleash American Energy Dominance.n nCongratulations Wells!",OTHER,1,0.07077015622511951
2025-01-16 16:12:00+00:00,"I am pleased to announce that Dr. Darío Gil will be the next Under Secretary for Science and Innovation at the United States Department of Energy.\n \nDarío is a brilliant businessman and scientist, with a distinguished record as the Chairman of the National Science Board, and Senior Vice President and Director of IBM Research. He previously served on the Presidential Council of Advisors for Science and Technology during my First Term.\n \nDarío is an elected member of the National Academy of Engineering, and received his Ph.D. in Electrical Engineering and Computer Science from MIT.\n \nCongratulations Darío!","I am pleased to announce that Dr. Daro Gil will be the next Under Secretary for Science and Innovation at the United States Department of Energy.n nDaro is a brilliant businessman and scientist, with a distinguished record as the Chairman of the National Science Board, and Senior Vice President and Director of IBM Research. He previously served on the Presidential Council of Advisors for Science and Technology during my First Term.n nDaro is an elected member of the National Academy of Engineering, and received his Ph.D. in Electrical Engineering and Computer Science from MIT.n nCongratulations Daro!",OTHER,1,0.07077015622511951
2025-01-16 16:12:10+00:00,"I am pleased to announce that former Congressman Brandon Williams will serve as the next Under Secretary for Nuclear Security and the Administrator of the National Nuclear Security Administration at the United States Department of Energy.\n \nBrandon is a successful businessman and Veteran of the U.S. Navy, where he served as a Nuclear Submarine Officer, and Strategic Missile Officer. He is a graduate of Pepperdine University, and the Wharton School of the University of Pennsylvania.\n \nCongratulations Brandon!","I am pleased to announce that former Congressman Brandon Williams will serve as the next Under Secretary for Nuclear Security and the Administrator of the National Nuclear Security Administration at the United States Department of Energy.n nBrandon is a successful businessman and Veteran of the U.S. Navy, where he served as a Nuclear Submarine Officer, and Strategic Missile Officer. He is a graduate of Pepperdine University, and the Wharton School of the University of Pennsylvania.n nCongratulations Brandon!",OTHER,1,0.07077015622511951
2025-01-16 16:12:27+00:00,"I am pleased to announce that Bill Pulte will serve as the next Director of the Federal Housing Finance Agency.\n \nBill needs no formal introduction to the Great Citizens of our Country, because they have seen, and many have experienced, his philanthropy firsthand. He believes in the incredible potential of our Nation, and will help us restore the American Dream FOR ALL.\n \nCongratulations Bill!","I am pleased to announce that Bill Pulte will serve as the next Director of the Federal Housing Finance Agency.n nBill needs no formal introduction to the Great Citizens of our Country, because they have seen, and many have experienced, his philanthropy firsthand. He believes in the incredible potential of our Nation, and will help us restore the American Dream FOR ALL.n nCongratulations Bill!",OTHER,1,0.07077015622511951
2025-01-16 17:36:43+00:00,"It is my honor to announce Jon Voight, Mel Gibson, and Sylvester Stallone, to be Special Ambassadors to a great but very troubled place, Hollywood, California. They will serve as Special Envoys to me for the purpose of bringing Hollywood, which has lost much business over the last four years to Foreign Countries, BACK—BIGGER, BETTER, AND STRONGER THAN EVER BEFORE! These three very talented people will be my eyes and ears, and I will get done what they suggest. It will again be, like The United States of America itself, The Golden Age of Hollywood!","It is my honor to announce Jon Voight, Mel Gibson, and Sylvester Stallone, to be Special Ambassadors to a great but very troubled place, Hollywood, California. They will serve as Special Envoys to me for the purpose of bringing Hollywood, which has lost much business over the last four years to Foreign Countries, BACKBIGGER, BETTER, AND STRONGER THAN EVER BEFORE! These three very talented people will be my eyes and ears, and I will get done what they suggest. It will again be, like The United States of America itself, The Golden Age of Hollywood!",OTHER,1,0.03461606160526376
2025-01-16 19:58:13+00:00,"I am pleased to announce that Chris Stallings will be the United States Assistant Administrator for Disaster Recovery and Resilience of the Small Business Administration.\n \nChris Stallings currently serves as the Director of the Georgia Emergency Management and Homeland Security Agency. He will work closely with Kelly Loeffler, our next Small Business Administrator, to make sure that when disasters happen, our Government responds quickly and capably to protect our Small Businesses, which are the backbone of our Economy.\n \nCongratulations Chris!","I am pleased to announce that Chris Stallings will be the United States Assistant Administrator for Disaster Recovery and Resilience of the Small Business Administration.n nChris Stallings currently serves as the Director of the Georgia Emergency Management and Homeland Security Agency. He will work closely with Kelly Loeffler, our next Small Business Administrator, to make sure that when disasters happen, our Government responds quickly and capably to protect our Small Businesses, which are the backbone of our Economy.n nCongratulations Chris!",OTHER,1,-0.09960759800079488
2025-01-16 19:58:24+00:00,"I am pleased to announce Luke Lindberg will serve as the next United States Under Secretary for Trade and Foreign Agriculture Affairs at the Department of Agriculture.\n \nDuring my First Term, Luke served as Chief of Staff and Chief Strategy Officer at the Export-Import Bank, where he earned the Distinguished Service Award. He is currently the President & CEO of South Dakota Trade, and a member of the Board of Directors of the National Association of District Export Councils.\n \nLuke will work to make sure American Farmers and Ranchers get the smart Trade Deals that they deserve.\n \nCongratulations Luke!","I am pleased to announce Luke Lindberg will serve as the next United States Under Secretary for Trade and Foreign Agriculture Affairs at the Department of Agriculture.n nDuring my First Term, Luke served as Chief of Staff and Chief Strategy Officer at the ExportImport Bank, where he earned the Distinguished Service Award. He is currently the President  CEO of South Dakota Trade, and a member of the Board of Directors of the National Association of District Export Councils.n nLuke will work to make sure American Farmers and Ranchers get the smart Trade Deals that they deserve.n nCongratulations Luke!",OTHER,1,-0.09960759800079488
2025-01-16 19:58:36+00:00,"I am pleased to announce that Olivia Trusty will serve as a Commissioner on the Federal Communications Commission (FCC).\n \nOlivia is currently the Policy Director on the United States Senate Committee on Commerce, Science, and Transportation, where she has fought tirelessly to grow the Economy, empower Innovation, and reignite the American Dream. She is a graduate of the University of North Carolina at Chapel Hill, and Georgetown University.\n \nOlivia will work with our incredible new Chairman of the FCC, Brendan Carr, to cut regulations at a record pace, protect Free Speech, and ensure every American has access to affordable and fast Internet.\n \nCongratulations Olivia!","I am pleased to announce that Olivia Trusty will serve as a Commissioner on the Federal Communications Commission FCC.n nOlivia is currently the Policy Director on the United States Senate Committee on Commerce, Science, and Transportation, where she has fought tirelessly to grow the Economy, empower Innovation, and reignite the American Dream. She is a graduate of the University of North Carolina at Chapel Hill, and Georgetown University.n nOlivia will work with our incredible new Chairman of the FCC, Brendan Carr, to cut regulations at a record pace, protect Free Speech, and ensure every American has access to affordable and fast Internet.n nCongratulations Olivia!",OTHER,1,-0.09960759800079488
2025-01-16 19:58:53+00:00,"I am pleased to announce that Dr. Troy Meink will be the next United States Secretary of the Air Force.\n \nTroy currently serves as the Principal Deputy Director of the National Reconnaissance Office, and began his career as a KC-135 Tanker Navigator, and later, as a test engineer for missile defense systems.\n \nTroy will work with our incredible Secretary of Defense Nominee, Pete Hegseth, to ensure that our Nation’s Air Force is the most effective and deadly force in the World, as we secure PEACE THROUGH STRENGTH.\n \nCongratulations Troy!","I am pleased to announce that Dr. Troy Meink will be the next United States Secretary of the Air Force.n nTroy currently serves as the Principal Deputy Director of the National Reconnaissance Office, and began his career as a KC135 Tanker Navigator, and later, as a test engineer for missile defense systems.n nTroy will work with our incredible Secretary of Defense Nominee, Pete Hegseth, to ensure that our Nations Air Force is the most effective and deadly force in the World, as we secure PEACE THROUGH STRENGTH.n nCongratulations Troy!",OTHER,1,-0.09960759800079488
2025-01-16 19:58:57+00:00,"I am pleased to announce that Dudley Hoskins will be the United States Under Secretary for Marketing and Regulator Programs at the Department of Agriculture.\n \nDudley currently serves as Counsel on the Senate Committee on Agriculture, Nutrition, and Forestry, and previously spent four years at USDA during my First Term, as the Chief of Staff for Marketing and Regulatory Programs, and Senior Advisor to the Secretary. He will work with our great Secretary of Agriculture Nominee, Brooke Rollins, to make sure American food is the safest and healthiest in the World.\n \nCongratulations Dudley!","I am pleased to announce that Dudley Hoskins will be the United States Under Secretary for Marketing and Regulator Programs at the Department of Agriculture.n nDudley currently serves as Counsel on the Senate Committee on Agriculture, Nutrition, and Forestry, and previously spent four years at USDA during my First Term, as the Chief of Staff for Marketing and Regulatory Programs, and Senior Advisor to the Secretary. He will work with our great Secretary of Agriculture Nominee, Brooke Rollins, to make sure American food is the safest and healthiest in the World.n nCongratulations Dudley!",OTHER,1,-0.09960759800079488
2025-01-16 22:28:22+00:00,"I am pleased to announce that Richard Fordyce will be the next United States Under Secretary for Farm Production and Conservation at the Department of Agriculture.\n \nRichard is a proud fourth generation soy, corn, and beef cattle farmer, who served as the Administrator of the Farm Service Agency at USDA during my First Term, and was formerly Missouri’s Director of Agriculture.\n \nHe will work closely with our wonderful Secretary of Agriculture Nominee, Brooke Rollins, to ensure that our incredible American Farmers and Ranchers have the support they need to feed our Great Nation, and the World.\n \nCongratulations Richard!","I am pleased to announce that Richard Fordyce will be the next United States Under Secretary for Farm Production and Conservation at the Department of Agriculture.n nRichard is a proud fourth generation soy, corn, and beef cattle farmer, who served as the Administrator of the Farm Service Agency at USDA during my First Term, and was formerly Missouris Director of Agriculture.n nHe will work closely with our wonderful Secretary of Agriculture Nominee, Brooke Rollins, to ensure that our incredible American Farmers and Ranchers have the support they need to feed our Great Nation, and the World.n nCongratulations Richard!",OTHER,1,0.8906470149353085
2025-01-16 22:28:28+00:00,"I am pleased to announce that Michael Boren will serve as the United States Under Secretary for Natural Resources and Environment at the Department of Agriculture.\n \nMichael is a successful businessman, who has founded six companies, including Clearwater Analytics. He has also served as a volunteer fireman for Sawtooth Valley Rural Fire Department, and as a board member of the Idaho Department of Parks and Recreation.\n \nMichael will work to reinvigorate Forest Management at a time when it is desperately needed.\n \nCongratulations Michael!","I am pleased to announce that Michael Boren will serve as the United States Under Secretary for Natural Resources and Environment at the Department of Agriculture.n nMichael is a successful businessman, who has founded six companies, including Clearwater Analytics. He has also served as a volunteer fireman for Sawtooth Valley Rural Fire Department, and as a board member of the Idaho Department of Parks and Recreation.n nMichael will work to reinvigorate Forest Management at a time when it is desperately needed.n nCongratulations Michael!",OTHER,1,0.8906470149353085
2025-01-17 14:28:28+00:00,"I just spoke to Chairman Xi Jinping of China. The call was a very good one for both China and the U.S.A. It is my expectation that we will solve many problems together, and starting immediately. We discussed balancing Trade, Fentanyl, TikTok, and many other subjects. President Xi and I will do everything possible to make the World more peaceful and safe!","I just spoke to Chairman Xi Jinping of China. The call was a very good one for both China and the U.S.A. It is my expectation that we will solve many problems together, and starting immediately. We discussed balancing Trade, Fentanyl, TikTok, and many other subjects. President Xi and I will do everything possible to make the World more peaceful and safe!","ECONOMY,GEOPOLITICS",0,0.8906470149353085
2025-01-17 16:14:56+00:00,"The Supreme Court decision was expected, and everyone must respect it. My decision on TikTok will be made in the not too distant future, but I must have time to review the situation. Stay tuned!","The Supreme Court decision was expected, and everyone must respect it. My decision on TikTok will be made in the not too distant future, but I must have time to review the situation. Stay tuned!",DOMESTIC_POLICY,0,0.035269240899915566
2025-01-17 16:55:54+00:00,"January 20th cannot come fast enough! Everybody, even those that initially opposed a Victory by President Donald J. Trump and the Trump Administration, just want it to happen. It is my obligation to protect the People of our Country but, before we even begin, we have to think of the Inauguration itself. The weather forecast for Washington, D.C., with the windchill factor, could take temperatures into severe record lows. There is an Arctic blast sweeping the Country. I don’t want to see people hurt, or injured, in any way. It is dangerous conditions for the tens of thousands of Law Enforcement, First Responders, Police K9s and even horses, and hundreds of thousands of supporters that will be outside for many hours on the 20th (In any event, if you decide to come, dress warmly!).\n \nTherefore, I have ordered the Inauguration Address, in addition to prayers and other speeches, to be delivered in the United States Capitol Rotunda, as was used by Ronald Reagan in 1985, also because of very cold weather. The various Dignitaries and Guests will be brought into the Capitol. This will be a very beautiful experience for all, and especially for the large TV audience!\n \nWe will open Capital One Arena on Monday for LIVE viewing of this Historic event, and to host the Presidential Parade. I will join the crowd at Capital One, after my Swearing In.\n \nAll other events will remain the same, including the Victory Rally at Capital One Arena, on Sunday at 3 P.M. (Doors open at 1 P.M.—Please arrive early!), and all three Inaugural Balls on Monday evening.\n \nEveryone will be safe, everyone will be happy, and we will, together, MAKE AMERICA GREAT AGAIN!","January 20th cannot come fast enough! Everybody, even those that initially opposed a Victory by President Donald J. Trump and the Trump Administration, just want it to happen. It is my obligation to protect the People of our Country but, before we even begin, we have to think of the Inauguration itself. The weather forecast for Washington, D.C., with the windchill factor, could take temperatures into severe record lows. There is an Arctic blast sweeping the Country. I dont want to see people hurt, or injured, in any way. It is dangerous conditions for the tens of thousands of Law Enforcement, First Responders, Police K9s and even horses, and hundreds of thousands of supporters that will be outside for many hours on the 20th In any event, if you decide to come, dress warmly!.n nTherefore, I have ordered the Inauguration Address, in addition to prayers and other speeches, to be delivered in the United States Capitol Rotunda, as was used by Ronald Reagan in 1985, also because of very cold weather. The various Dignitaries and Guests will be brought into the Capitol. This will be a very beautiful experience for all, and especially for the large TV audience!n nWe will open Capital One Arena on Monday for LIVE viewing of this Historic event, and to host the Presidential Parade. I will join the crowd at Capital One, after my Swearing In.n nAll other events will remain the same, including the Victory Rally at Capital One Arena, on Sunday at 3 P.M. Doors open at 1 P.M.Please arrive early!, and all three Inaugural Balls on Monday evening.n nEveryone will be safe, everyone will be happy, and we will, together, MAKE AMERICA GREAT AGAIN!",OTHER,1,0.008151862680239041
